"idx","year","group_idx","age_s","rank_s","mother_s","daughters_c","group_size_s","gg_mean_s","gg_sd_s","gr_mean_s","gr_sd_s","sg_mean_s","sg_sd_s","sr_mean_s","sr_sd_s","f_mean_s","f_sd_s","died","days_survived_this_year_this_group","ikt_paste","groom_ikt_ID","support_ikt_ID","forage_ikt_ID"
78,2008,1,1.11705105615023,1.38288555345429,-0.984354454772311,0.555555555555556,0.0697595485470147,1.0547435158151,0.301873442154103,0.726850220492466,1.43752412875891,0.343878677808932,0.337543140095641,0.432505742054283,0.487615913508824,-0.181076887928194,0.3037577442564,0,366,"78_1_2008",3231,3287,3303
78,2009,1,1.25404421917411,1.94798464689257,-0.984354454772311,1.1875,0.339924119992044,0.294158887222503,0.307582412797028,0.407356026088739,1.4274116733401,0.512036288623839,0.332326433587182,0.796954757768189,0.50027882616175,0.899254251190559,0.219244532888961,0,365,"78_1_2009",3232,3288,3304
78,2010,1,1.39103738219798,1.99038623207118,-0.984354454772311,1.21428571428571,0.638700133556418,0.440649121321849,0.293171772039702,-0.162591290568614,1.4426339197793,0.806982331213563,0.334148549744348,0.997421377112856,0.510612405437764,-0.348627980461631,0.399101119888446,0,365,"78_1_2010",3233,3289,3305
78,2011,1,1.52803054522185,1.89183758233956,-0.984354454772311,1.15384615384615,1.06165546225842,0.204981168949035,0.291243596914199,-0.438770781342889,1.4013766098488,0.958540049081133,0.300403657049295,1.40074358444685,0.46124378673143,-0.0409360916707836,0.394910453356525,0,365,"78_1_2011",3234,3290,3306
78,2012,1,1.66502370824572,1.9344664021353,-0.984354454772311,1.08333333333333,1.14030173122544,0.347051760835015,0.23896640395142,0.844387721264916,1.25089916676942,-0.160519814784069,0.300082332958926,-0.00978869809710255,0.44808103775328,0.0415328341606952,0.26039106948409,0,366,"78_1_2012",3235,3291,3307
78,2013,1,1.8020168712696,1.8890877495072,-0.984354454772311,1,1.10351135490315,-0.327303639439149,0.491536610191961,-0.774368324423453,1.5913349302869,-0.0707546499634486,0.489688897145478,-0.134002991608695,0.619571078381116,-0.727150094178236,0.638323831718109,1,173,"78_1_2013",3236,3292,3308
81,2004,7,1.25404421917411,1.31872528023879,0.343788972306535,2.1875,-1.47247412189139,1.02794828461118,0.483619764455133,0.022525115599822,1.77662286710336,1.41438668470063,0.365613231873026,1.30247672828979,0.541705651754139,0.698775080934726,0.368935489198877,0,273,"81_7_2004",3257,3313,3329
81,2005,7,1.39103738219798,1.62885672407996,-0.984354454772311,2.21428571428571,-0.972318182748767,0.679738993532911,0.374223656737877,0.542241461862549,1.59162725200188,1.64659581238836,0.282083415049031,1.66831773302036,0.455598528033962,1.07643493138692,0.260616154511149,0,365,"81_7_2005",3258,3314,3330
81,2006,7,1.52803054522185,1.54880642065357,-0.984354454772311,2.15384615384615,-0.704903435861721,0.421664583195843,0.334696495188711,0.161015584380263,1.48182259581461,1.38936345333161,0.30546140963609,1.60120964465628,0.457904952154962,-0.072922571806869,0.305375190692707,0,365,"81_7_2006",3259,3315,3331
81,2007,7,1.66502370824572,1.60176870206334,-0.984354454772311,2.08333333333333,-0.925649898248878,-0.211985662127026,0.538938443687485,0.0589342563705443,1.77607619080166,1.55387844499562,0.312147424310222,1.6854314822959,0.477040682972059,-0.096129041566446,0.441365084019305,0,365,"81_7_2007",3260,3316,3332
81,2008,7,1.8020168712696,1.19649343841646,-0.984354454772311,3,-0.906503935855777,-0.165167832888792,0.533473796428486,0.0780341461453596,1.7745272709653,1.18342703720877,0.397899685858247,1.18167646867595,0.564186059674118,1.22212477335129,0.417226840963045,0,366,"81_7_2008",3261,3317,3333
81,2009,7,1.93901003429347,1.13180719927715,-0.984354454772311,3.3,-0.709267507764872,0.0667395523829256,0.383019897919681,0.312925555994275,1.56612019317179,0.712115854919294,0.44151744564931,0.800412402030404,0.611182378955081,-0.303883774633362,0.523057394271861,0,365,"81_7_2009",3262,3318,3334
81,2010,7,2.07600319731734,1.15924342689206,-0.984354454772311,3.4,-0.782055176710757,-0.327088649406285,0.591085372139023,-0.509520916027834,1.69963051078036,-1.53547111210417,0.972068228836074,-1.68173378213989,1.04760464323542,1.57258123768174,0.580712577398704,1,94,"81_7_2010",3263,3319,3335
81,2002,10,0.980057893126361,0.176408972420353,1.06670248200197,2.36842105263158,1.97462953580866,-0.247664343371918,0.430825778641662,0.228902768848699,1.74935415103246,-0.056214815358739,0.338907642434283,0.0366460244401599,0.468153962226202,-0.4341602491423,0.299995261943731,0,365,"81_10_2002",3254,3310,3326
81,2003,10,1.11705105615023,0.117775076170933,1.06670248200197,2.55555555555556,2.10711032457675,0.508889535384854,0.343835588700708,0.399543263379977,1.70224363203931,-1.04566866353923,0.373064307544764,-0.861223152103978,0.506736541122123,-0.28609611224359,0.389108541553532,0,365,"81_10_2003",3255,3311,3327
81,2004,10,1.25404421917411,0.257618548142442,0.343788972306535,2.1875,1.06599344874446,0.187168500822509,0.426622580960169,0.170312414167063,1.77118619651051,-0.824150006982657,0.443046285683343,-0.669278922294444,0.602597311670222,-1.8807249053402,0.640349932296045,0,93,"81_10_2004",3256,3312,3328
82,2012,4,0.843064730102489,1.26211667674838,-0.984354454772311,-0.318181818181818,-2.03132925409241,-1.54184929739957,1.2419729147944,-0.604580913724396,1.90444423355106,-0.596480887483064,1.19812958952083,-0.679758468629453,1.24237641557618,0.361370752039409,1.05543716324473,0,50,"82_4_2012",3275,3331,3347
82,2013,4,0.980057893126361,0.431356221652938,-0.984354454772311,-0.631578947368421,-1.53353421894828,0.263812502416426,0.486890483204225,1.05705416033383,1.73913225418983,1.38525818052926,0.542240030619059,1.28442868587247,0.665937619181151,1.72855848500099,0.499890573393727,0,365,"82_4_2013",3276,3332,3348
82,2014,4,1.11705105615023,1.24048094066347,-0.984354454772311,-0.444444444444444,-1.60054508947805,-1.39078255565938,1.25870351582806,-0.429760997930681,1.89247575030522,-0.671863829440868,1.12388539734887,-0.762870162910774,1.16205090310732,0.400647588780852,0.936098282294531,1,125,"82_4_2014",3277,3333,3349
82,2002,10,-0.526866900136235,0.531789333475689,1.06670248200197,0,1.97462953580866,0.969736395930067,0.354251210287474,0.184306929103749,1.7400844750206,-0.290836794325946,0.366950962415362,-0.247540239551246,0.493749712252407,0.00955531854707131,0.279591964698364,0,365,"82_10_2002",3264,3320,3336
82,2003,10,-0.389873737112363,0.486837639122546,1.06670248200197,-0.0144927536231884,2.10711032457675,0.793673002631583,0.306350139095297,0.373027842933714,1.64927185963665,0.581844284827922,0.251329840375701,0.479728401900607,0.405774292736905,-0.467518975665781,0.408967067882731,0,365,"82_10_2003",3265,3321,3337
82,2004,10,-0.25288057408849,0.389375447378863,0.343788972306535,-0.193548387096774,1.06599344874446,1.19890662976177,0.320598098337895,-0.16574831365045,1.62346070260554,-0.590391458399051,0.320249190818867,0.0608741558832434,0.459821958239669,-0.735615335222745,0.271062964732746,0,366,"82_10_2004",3266,3322,3338
82,2005,10,-0.115887411064618,0.231073066777866,-0.984354454772311,-0.25,0.480621074202476,1.37001145937808,0.259585223462058,1.09198866834896,1.36882256088074,-0.471226864803983,0.302420279258352,-0.15886197393662,0.47088919284008,0.0986922266260746,0.212307766246272,0,365,"82_10_2005",3267,3323,3339
82,2006,10,0.0211057519592544,-0.0351465560795093,-0.984354454772311,0.589285714285714,0.666594648873592,1.3858465041848,0.262718346032336,0.700144515672517,1.36704902317936,-1.71651693293888,0.480966998419224,-1.69210597232505,0.58021201789615,-0.655970128071568,0.235905285091062,0,365,"82_10_2006",3268,3324,3340
82,2007,10,0.158098914983127,-0.0424499683619331,-0.984354454772311,0.468085106382979,0.722864585410107,0.614756475913109,0.327906500607391,-0.125922032832102,1.51960632940547,-0.309521018340652,0.328108877429957,-0.0264375744727843,0.489975579972407,-0.391806415390117,0.318422318803521,0,365,"82_10_2007",3269,3325,3341
82,2008,10,0.295092078006999,-0.311521262307892,-0.984354454772311,0.30952380952381,1.02950559921746,0.873251560003682,0.319475406438739,-0.826726833032787,1.58644889797339,-0.812560507015673,0.343293809490825,-0.203655182436568,0.497293306084516,-1.34084187518999,0.383047150254866,0,366,"82_10_2008",3270,3326,3342
82,2009,10,0.432085241030872,-0.645063183077247,-0.984354454772311,0.21875,1.19955198051532,0.534469623335006,0.278336861365969,1.35162400759972,1.42787776389214,-0.252699873684087,0.316523351890039,0.0660721085742909,0.505501151470464,-1.71340019756981,0.411883493920268,0,365,"82_10_2009",3271,3327,3343
82,2010,10,0.569078404054744,-1.06341446700937,-0.984354454772311,0,0.415099335501048,0.431286084591165,0.261385793977066,1.21338348816841,1.33122041610766,-0.535758366702233,0.385919744753971,-0.526828312862929,0.537635127563097,-0.923535847401757,0.39025342616973,0,365,"82_10_2010",3272,3328,3344
82,2011,10,0.706071567078617,-1.21221762459999,-0.984354454772311,-0.0454545454545454,0.594750483405046,-0.385095743863529,0.364222458567342,-0.641601583555141,1.53307244567213,-0.971112298186775,0.494653505467176,-0.601274828447667,0.630466874691485,-1.52469747250071,0.548307651608409,0,365,"82_10_2011",3273,3329,3345
82,2012,10,0.843064730102489,-0.905304604057717,-0.984354454772311,-0.318181818181818,0.778832866771299,0.299189632803947,0.266746800546566,-0.535988163422746,1.38480923369391,-0.348552072741641,0.348111071024451,-0.207594744486921,0.509718265195279,-1.89147404222234,0.501031677303574,0,316,"82_10_2012",3274,3330,3346
84,2013,5,-1.07483955223173,-0.582025107107445,-0.984354454772311,0,-0.475719771241413,-0.726648648119771,0.771629376355364,-0.262775181518138,1.75355213448849,0.840661101578592,0.381800716635571,0.768619321519177,0.510306726639876,0.35373771896751,0.478025474042902,0,365,"84_5_2013",3293,3349,3365
84,2014,5,-0.937846389207853,-0.580945382602856,-0.984354454772311,0,-0.802796635850286,0.344283281356974,0.509840408423883,0.406082408975008,1.71649078324644,0.277963669974091,0.660673961929105,0.219494620048107,0.744732182237806,0.657668705047241,0.694174860261458,0,365,"84_5_2014",3294,3350,3366
84,2015,5,-0.80085322618398,-0.221104920293385,-0.984354454772311,0,-0.919495839164658,-0.515172666725659,0.554017109879718,0.588792280373356,1.66572445883152,-0.175901461297882,0.543310958057708,-0.235098578459365,0.648047943083557,1.48918510464841,0.344809088741971,0,365,"84_5_2015",3295,3351,3367
84,2016,5,-0.663860063160108,-0.385925294599161,-0.984354454772311,0,-1.47290533684017,0.37601157192745,0.54731318460913,0.353195326580606,1.72703178345955,-0.540734121253684,0.804530559160551,-0.583704962417457,0.867583559580995,0.480013935116102,0.682544924694603,0,366,"84_5_2016",3296,3352,3368
84,2017,5,-0.526866900136235,0.000420807026667161,-0.984354454772311,0,-1.11806682510996,1.07352559798664,0.359558379396965,-0.50264022497626,1.55674488996043,0.840657889148323,0.510614786037484,0.839878150323883,0.633492204760853,-0.709838930636226,0.759304322091817,0,365,"84_5_2017",3297,3353,3369
84,2018,5,-0.389873737112363,0.379885102389042,-0.984354454772311,-0.0144927536231884,-0.834706575086717,-0.100504313433689,0.607608325305741,-0.771832582120088,1.68286409450009,0.323868170574604,0.712500187467341,0.323901528090106,0.767280778447378,0.887805591605612,0.744624402843894,0,365,"84_5_2018",3298,3354,3370
84,2019,5,-0.25288057408849,0.557927375488684,-0.984354454772311,-0.193548387096774,-0.559483358326668,-1.95174657422208,1.08898208369658,-0.564481956908923,1.8478411389973,0.461496641408255,0.470506188259084,0.790529147217448,0.610029955362631,-1.2743869587287,0.616782558249609,0,365,"84_5_2019",3299,3355,3371
86,2002,5,0.569078404054744,-0.476064473353839,1.06670248200197,0,1.12775461974626,0.761465299071408,0.571206117654274,1.53264636655708,1.71467000826467,-0.988055158018025,1.02146579687251,-1.06408174544521,1.09054804234886,-0.593821157539185,0.96180778136339,0,365,"86_5_2002",3306,3362,3378
86,2003,5,0.706071567078617,0.0502550219413896,1.06670248200197,-0.0454545454545454,1.13382200218466,0.905181559236814,0.252032054014648,0.502549554470978,1.41435145730494,-0.10018459914155,0.316364421129372,0.129391247574562,0.453527069576196,-1.07250602509364,0.602399075878949,0,365,"86_5_2003",3307,3363,3379
86,2004,5,0.843064730102489,0.0985548977249218,1.06670248200197,-0.318181818181818,1.61068634044955,-0.0445565557451226,0.259417983753589,-0.171553076044505,1.41208972625084,-0.858679109029496,0.289228712291514,-0.545709359763157,0.448738620107576,-0.912888113879652,0.278752402060583,0,366,"86_5_2004",3308,3364,3380
86,2005,5,0.980057893126361,0.0174732309253385,1.06670248200197,-0.631578947368421,1.73101750228715,0.0671066053242402,0.238214772501017,1.3619682441829,1.23410657626393,-0.411208914287127,0.243780015477619,-0.029677107941425,0.393173625377545,0.154120247202349,0.214111420349464,0,365,"86_5_2005",3309,3365,3381
86,2006,5,1.11705105615023,-0.0608091560113433,1.06670248200197,-0.444444444444444,2.1866555726058,0.287093980875884,0.23128478811653,0.207695123385659,1.23163561010606,-0.543677645400274,0.244071981846378,0.716924182585099,0.404923603417968,-0.663447997122429,0.268209822349131,0,365,"86_5_2006",3310,3366,3382
86,2007,5,1.25404421917411,0.106317168273249,1.06670248200197,-0.8125,1.32666861901858,-0.273568375165155,0.368802580504613,0.347029279982284,1.50603333824471,0.248055553908825,0.247909805353225,0.426496567129275,0.394037043759639,-0.71944519490862,0.334581382996939,0,365,"86_5_2007",3311,3367,3383
86,2008,5,1.39103738219798,0.921711441805465,1.06670248200197,0.214285714285714,-0.618716180961143,0.781045901198451,0.337858906253453,1.28377408432708,1.52067441619288,0.814429571424215,0.275855121892059,0.753307247948979,0.453274606911426,1.04635262877641,0.252444299557184,0,366,"86_5_2008",3312,3368,3384
86,2009,5,1.52803054522185,0.590061688921949,1.06670248200197,0.153846153846154,-0.420887187712602,0.104041218785243,0.351810455968181,-1.91806432205949,1.50736488012824,-0.776861033473934,0.444792946786787,-0.297805503688026,0.574068696380541,-0.977980463267774,0.383447018887139,0,365,"86_5_2009",3313,3369,3385
86,2010,5,1.66502370824572,0.717628003435001,1.06670248200197,0.0833333333333333,-0.319680173358005,0.584303486064565,0.341168461271338,0.318251827502951,1.51700742529833,-0.118605760553567,0.628215302457849,-0.312162430119361,0.752343015341433,-1.10143448991139,0.794473947706619,0,365,"86_5_2010",3314,3370,3386
